Temperature (°C),Humidity (%),Rain
4.056833137968661,6.947998488353191,no rain
19.434870367453026,57.038609957622675,rain
10.271062708820317,75.64776788404124,rain
11.394916078476914,11.057918706865944,no rain
12.291598597051463,83.83378205933852,rain
32.121035913306535,55.55089783954832,no rain
21.566451067010178,68.9969012141725,rain
12.452307966240145,97.14018486086462,rain
24.413351332436733,8.368098824769731,no rain
28.646026968927742,90.12240229777892,rain
10.90496002934135,12.610269598740931,no rain
16.54196406101406,39.29588066366823,no rain
4.875443733477902,85.14386963311144,rain
7.245973981387213,90.62542367378683,rain
27.24471415859931,50.63716735451453,no rain
7.257533907825078,59.410463827542515,rain
21.006535346682405,70.81473345985572,rain
28.36185046889731,83.27586684527142,rain
4.2750769237897535,12.151116953766616,no rain
22.692488785156144,81.00693082292277,rain
10.26251134805455,48.127615051161676,no rain
38.517075009503195,45.0623425108169,no rain
19.341825868796988,42.389975199699826,no rain
32.23970199100633,50.92115852460426,no rain
22.00906168625047,94.50505533946036,rain
1.7365013141927665,54.82037727921516,rain
25.326055023760894,95.31775382631392,rain
38.05613368826628,18.029013061564058,no rain
24.06447280585325,72.41359788326332,rain
32.767554377071605,81.22395386087472,rain
35.36825853393631,67.91288313348619,no rain
9.123190877957299,60.692228022654035,rain
8.481793596329066,56.48127810861823,no rain
24.43923955403967,86.0930482578696,rain
16.441138792268188,82.16465971645,rain
33.59445211466881,12.228872118059952,no rain
36.000924935920445,84.85876570308781,rain
14.136855172108724,41.40686194404425,no rain
9.474822358979281,25.369682999581077,no rain
31.221020609754472,86.97685680139259,rain
10.992241421925444,43.20247996337416,no rain
32.90457274054714,80.83646901768167,rain
16.94953014595051,26.34036119558445,no rain
26.701995971658818,0.3929321422217802,no rain
3.821412553386727,49.545919290294435,rain
24.95437298706292,10.022825664288426,no rain
18.070707149489166,75.43759555249096,rain
23.464338527018963,27.607513606941037,no rain
6.720568309794537,44.364564660347874,no rain
29.474949797767284,8.703356509155425,no rain
34.51188310172914,28.665924844725264,no rain
8.669592003631026,78.1490243258572,rain
3.828582220806469,15.158791190231947,no rain
0.9455434418534558,64.71595611269574,rain
25.678860017730642,91.74258528045011,rain
24.28376144355123,67.98367597577203,no rain
21.8678965085628,81.10216892922269,rain
9.277883844639017,10.89716293039158,no rain
15.636239836220586,25.073182600205445,no rain
23.779053407446924,89.4538852240591,rain
19.870674354366777,71.51056136180893,rain
39.51142080859549,63.95538263773112,no rain
5.457590102269325,66.37667361217,rain
27.80578216190375,41.420055430464345,no rain
16.172750724171685,4.455663161765322,no rain
17.12798459702459,78.4441542070729,rain
28.70391062632705,67.87132362153538,rain
27.697446052974787,47.28044641127247,no rain
39.65023974808753,89.97596153682575,rain
5.135771578165009,33.615966498509884,no rain
4.1643859753666534,29.43217442312359,no rain
28.973552685149645,87.27963250794429,rain
23.135476680256364,79.69876547589855,rain
10.966426662392234,51.49798106483448,no rain
3.176774759559464,13.073473945784997,no rain
3.4263299838572214,21.507147146505247,no rain
35.76763498656473,65.62279904088066,no rain
7.674692988749716,38.50412378404117,no rain
12.93486248462083,83.64731916659713,rain
9.06625608907952,94.99550093322041,rain
14.199852233277493,80.56369252749182,rain
2.7769537098437347,37.754542299555716,no rain
20.762391636330815,78.8686429231424,rain
2.704502543688596,35.14416734706835,no rain
32.014260312894464,16.71000877656339,no rain
9.348483276417321,3.3393204865857395,no rain
21.600476584180424,38.571671276102,no rain
35.20316350245833,90.35593036972818,rain
26.035094761887766,23.89865877556765,no rain
21.318311462053412,20.6513164929784,no rain
12.973350124615024,96.98207852410403,rain
13.320076522327916,2.500411285059212,no rain
26.779478207927603,78.57821503937544,rain
39.7655744488467,32.13699557408704,no rain
26.473567593975144,3.7487956869659333,no rain
22.311336694800996,91.78025402095837,rain
29.226020409569845,13.96423302095836,no rain
18.608224491348725,55.17792837256954,no rain
2.4056937040314086,27.405420742954778,no rain
22.491872635116394,6.519280218469103,no rain
38.305011380215205,4.992248566337909,no rain
7.012117694306386,11.555669883633879,no rain
27.60019563282663,7.136701388938005,no rain
8.037347546362259,76.05581155199229,rain
21.43310737892325,48.556620228342915,no rain
3.867057985868785,34.289209134897966,no rain
18.014837450327406,41.83689101320071,no rain
30.246533155809843,92.89467355726234,rain
13.902860969559283,91.07518127381472,rain
26.59646897948872,71.56764801225769,rain
31.817998431589167,88.46823774216878,rain
37.087112779178106,31.964802758762477,no rain
9.385683274218142,38.110932600828285,no rain
15.972636632372325,61.371218185422805,no rain
6.096640533216697,62.36259472972642,rain
39.699340086335006,48.169983801234096,no rain
37.08003871697181,40.06578484379533,no rain
21.598285211222382,98.6180311608695,rain
33.68133177505685,82.11236261177244,rain
20.838319090881686,43.49801978880452,no rain
24.94342752011039,72.72924772395685,rain
3.5649772846406647,26.95616932524595,no rain
30.210816819872317,10.016932623732988,no rain
5.108539345409393,35.24310255527406,no rain
33.04270521010113,40.29728001233942,no rain
31.281123506815437,1.6537124560670802,no rain
28.34978790971906,81.47920016358961,rain
1.4464152209904846,35.91934023891815,no rain
12.125134237813144,58.0418165780147,rain
10.524502796433715,7.396318727095597,no rain
14.405456298860763,17.499682875058397,no rain
3.5057098705535417,88.969372532756,rain
37.47831292124251,60.86875278828008,no rain
22.15208962849505,95.02840501704856,rain
12.220972426320941,99.87500343913169,rain
15.879260682971337,37.18601153330944,no rain
17.888101620193424,29.880306408327463,no rain
24.023773334424693,85.83560551590968,rain
20.62717710785991,99.86114270374541,rain
36.775678928576696,62.96412342324573,no rain
19.87853931623321,79.51407225115223,rain
39.6863205929325,78.17458588152745,rain
34.05699830980383,35.533970821954696,no rain
8.340420574293432,57.42703802570872,rain
37.22380858575665,83.30569412642136,rain
4.654655915419044,68.81138762610554,rain
32.697988339647665,2.116381398203826,no rain
15.224931739063203,33.67056688975335,no rain
35.11897281780278,14.447569659460536,no rain
34.72226760429801,23.297221207803908,no rain
32.23701600470485,90.54894774913257,rain
31.601217452282455,3.689328891076815,no rain
12.187165563921631,21.980071196192373,no rain
3.236771322050087,30.956935223823145,no rain
16.119207150606456,61.68840719663948,rain
6.940980599460347,53.41016900858655,no rain
27.79804355609847,21.82694828533861,no rain
13.843989061511422,16.424106722315447,no rain
39.02440803439659,23.679803459611882,no rain
25.63888309381328,50.25296267016556,no rain
32.899222545374435,27.117778571120343,no rain
5.300986909673937,94.76025016077222,rain
34.4805792909049,46.38652214288476,no rain
36.910287620535776,5.879601654463706,no rain
19.482476752757435,72.92664058366334,rain
24.250117510039097,32.884528820898964,no rain
30.59239203611982,65.34889320582475,no rain
6.993545090416502,27.9594370523232,no rain
20.102643058537698,57.07437417333199,no rain
15.946521110892524,77.21525048074646,rain
5.8549596864899645,92.8008741774554,rain
14.701376891661258,26.112714443307706,no rain
2.7268923754197427,33.485695099898116,no rain
1.0324762779794794,46.42664202859397,no rain
5.40665156619291,92.71748377359889,rain
38.52460446356695,90.13868568106571,rain
21.98118143580068,8.987828010063803,no rain
38.6328864461288,13.192982575381084,no rain
17.29991513320528,49.55091773306383,no rain
12.472645323410383,10.661927280542349,no rain
20.245674513609764,34.55808733486975,no rain
17.580467545316406,14.838537821747765,no rain
4.2265873704697565,63.604035513188585,rain
25.633052587608248,94.94954317391617,rain
8.641527300383984,99.67337702943814,rain
24.78351819591318,37.52411324969148,no rain
26.008043695926133,59.901263711461226,no rain
6.080994125145924,85.62676535240813,rain
2.4539850844267264,11.746207279638398,no rain
31.230463442737594,68.9564411051965,rain
18.392016950772806,40.88436617250682,no rain
2.3265518202190316,20.614616028016407,no rain
39.794652686790684,40.2753618747442,no rain
2.3112224398546655,7.596028696491686,no rain
27.801409154342128,69.54071485893057,rain
39.34715701053654,25.27426687484531,no rain
9.567204168637025,31.1405645044878,no rain
5.689974747487847,12.108129824146275,no rain
4.855397576897156,86.46591138898917,rain
12.131005902703823,49.34442792827386,no rain
4.041832440425868,57.21468777864003,rain
27.686453667765278,56.94326830948546,no rain
2.4916719252025077,41.04931145413418,no rain
20.37688512599159,19.25299154381395,no rain
39.86787415411907,74.51327484983999,rain
32.558810780240755,12.705626535767433,no rain
24.608777529240434,10.38737902788105,no rain
12.250144831464468,71.01450375965034,rain
24.95583345166554,20.883702045198383,no rain
21.081658556466067,30.67727513528323,no rain
17.043335355614857,47.522746700174025,no rain
5.228415069607979,44.93513167295462,no rain
35.46416860961867,70.85791250649991,no rain
17.9913859528529,62.3431793443361,rain
7.784900472830603,64.43961622818657,rain
14.710374035091585,71.40543306554574,rain
16.565190101157082,29.261272742346534,no rain
33.10151582267497,32.233331180047365,no rain
29.344575222456083,43.799774789555414,no rain
30.77219574565359,30.74621730335261,no rain
0.44125057714588856,98.49378689708634,rain
16.64615992719046,81.40519264214296,rain
19.253766065412947,16.465468825602958,no rain
0.7676910729222675,0.5594155881869511,no rain
10.392528349801369,4.278326824726786,no rain
30.4115929248854,24.406345104292527,no rain
5.484388229159962,11.429128583685655,no rain
21.412405258103668,53.33381148925721,no rain
8.6080748806895,85.79952227273586,rain
0.4848309857557309,73.67502209132275,rain
9.64805830398166,21.560906308219042,no rain
39.03495019640215,39.929925602578585,no rain
32.06148447531958,50.78942095312776,no rain
38.383065772841334,81.02058495033356,rain
19.5141617570545,83.91216031061649,rain
4.38944794710014,90.97183119077759,rain
21.91837955894772,50.924525050287514,no rain
18.175093382398437,69.4274746435863,rain
33.77428330958464,11.180037123393715,no rain
3.9233032313697835,56.52889599539821,no rain
19.529645480871128,24.869180947113513,no rain
6.00194658775937,43.17168850266111,no rain
12.987037075602398,63.40505083067194,rain
29.494283095511985,25.698593785378108,no rain
19.040725174750662,5.218505779676108,no rain
15.035531405830774,1.0233856408757513,no rain
15.779051142801412,2.2159535544521547,no rain
18.377870736239466,0.8349737513769662,no rain
31.400661753482275,11.035505655787547,no rain
35.68338755760938,23.948871457012988,no rain
38.21338746015713,22.12215141822992,no rain
31.476135450211803,98.67965941798967,rain
12.616275829920509,30.60061052089432,no rain
27.525388243461684,12.74207833593991,no rain
17.504124962215677,54.55625441677579,no rain
10.186824881842046,85.79574553975084,rain
33.634863177036905,67.80603767876752,no rain
1.5370539584929999,29.60820891354503,no rain
36.07047968541694,56.161615979145495,no rain
18.459098584989366,71.48559742004092,rain
25.488059072331218,72.81044923677423,rain
26.374156888231308,66.65384552976889,rain
35.804709628261456,87.0810424775618,rain
25.466787286688295,87.01054583441044,rain
24.557343390402472,57.89365594070033,no rain
2.6660816224275985,42.985636911121226,no rain
20.73632087780816,64.15702955650998,rain
6.006760032681666,81.82120013704632,rain
29.497350748859425,0.5652104841184724,no rain
20.48887683250698,99.19970090148512,rain
27.209111168334132,18.289377232919925,no rain
1.6669160240953707,47.02489856599762,rain
3.391680641832129,87.20297348428667,rain
28.652935522507292,22.504039904419937,no rain
2.8833734399469346,47.67952239003832,no rain
2.850269110610344,13.258218018117917,no rain
0.484339009395498,39.50763253881926,no rain
38.2600559319792,17.71354547930025,no rain
29.50033437836028,36.3627748771157,no rain
14.130056340082566,37.346421679272204,no rain
11.86142325150621,99.31707895983327,rain
13.988129189833982,99.48130293037723,rain
30.986141247247275,11.478627866061242,no rain
26.454824442816577,72.59687793283473,rain
7.4078227146987174,5.174547966910115,no rain
6.964373413363374,3.0192015337188627,no rain
3.9358259885358926,10.53338942449643,no rain
26.412108788053526,96.5485657007934,rain
30.574906488869438,94.08635478946974,rain
10.601857133000161,19.392782028068044,no rain
0.8377984412365125,16.16723355537115,no rain
3.286866699057094,24.0535086515947,no rain
38.71440139380122,51.554699407514214,no rain
11.81779109909681,56.97046320354099,rain
30.768925913525344,22.159343043944734,no rain
24.98654275417055,75.66227880899451,rain
15.277585586115837,30.955316940265078,no rain
8.227490487822205,92.21313255294103,rain
4.855456726376257,65.67227064567305,rain
24.600518721554664,43.63511943036117,no rain
30.98535122551152,78.99120017028454,rain
25.756170141645228,81.79146260466648,rain
21.21208532996633,29.048160560894367,no rain
1.6780489372654506,33.97145438360843,no rain
38.739551103775355,93.59551537286033,rain
31.94856766618298,16.474103836327192,no rain
11.712881468038589,4.2150416962934205,no rain
39.19881317435403,45.405532260954914,no rain
24.075263585452884,80.1209900243629,rain
23.296906328289857,77.16681063107458,rain
29.922927177181286,91.95306289128325,rain
32.4707915236055,53.32006643690402,no rain
26.259144293260107,10.006467156653331,no rain
5.123829854648001,58.86889743360161,no rain
13.530700239779936,77.83956143532116,rain
37.12334561304199,9.33281202698264,no rain
8.984624473754078,17.265740109758976,no rain
14.886680953500534,1.2290661155670901,no rain
17.28307531776784,59.36525794468104,rain
17.57619958777809,88.67343919459044,rain
24.51758329978102,67.06633160020995,no rain
37.7230335097883,98.2040087590982,rain
9.6277084733002,6.3033652499761565,no rain
4.8600550520367225,90.30010851514962,rain
7.898819594397493,81.40682873866807,rain
35.47699600837078,31.424152049950493,no rain
25.832432506208242,97.35265518372518,rain
11.436271569566404,28.793774817141504,no rain
32.63787755874469,88.93047238282185,rain
34.45479985453744,88.07485770741894,rain
33.860573547611125,75.76576166029724,rain
36.75706134558218,56.347047381285186,no rain
10.089640806934463,12.000274961688806,no rain
30.201677149851132,53.197173449649824,no rain
18.4215798909656,35.67962556549345,no rain
33.67994211560246,79.22170331553518,rain
29.13962708646453,75.81292064968449,rain
31.057897859988984,91.06125073726052,rain
26.24647350724286,1.4830162431707872,no rain
7.097150778788275,80.91032168230461,rain
21.80107675587753,93.84620531246688,rain
39.38678958098033,78.93004491081501,rain
37.495522659884756,13.01944598703667,no rain
1.7269494318804668,8.127910484088774,no rain
6.592592629177485,2.084523980770081,no rain
5.269150938182476,62.8745225828071,rain
29.03919639941182,62.96726518598873,no rain
32.7114131942778,98.69137142182123,rain
8.540454652426877,39.804317410409574,no rain
20.23410771807316,33.19062848974967,no rain
33.628121120448,62.44249271843925,no rain
29.312061790650024,82.5608672507594,rain
21.689488219673933,93.67739495230019,rain
23.613907618350915,80.31241661790386,rain
20.3344218766512,42.66739806158048,no rain
11.901938052752822,63.491423531206415,rain
22.600879714360644,85.6299326716117,rain
27.555412082003627,49.060968831173945,no rain
34.93291663443231,21.66866437053927,no rain
25.451654159169923,16.972343974787297,no rain
30.44486148172632,0.01577445780567288,no rain
6.40286539818292,71.82379949812842,rain
18.462298976791594,11.10972088459905,no rain
0.37326479308373184,24.383909969594043,no rain
9.86715458086492,29.787633152279337,no rain
29.058468604520193,56.037986013676836,no rain
39.67239805397454,39.795727729576925,no rain
3.9671239834886363,67.46739920231619,rain
16.05977263445153,5.5638659328702715,no rain
32.00283874796638,12.393919426443944,no rain
8.161425385155955,49.921150353326674,rain
22.20339797209145,33.69647878468298,no rain
29.322851841186992,29.58133627513597,no rain
24.639418010407162,6.702807903752273,no rain
7.520989384616645,89.57191747480014,rain
14.215382747429576,69.18185861250508,rain
31.35167137941589,12.161815681964939,no rain
22.169060565280667,6.504595773714062,no rain
0.20918454171650946,97.48725334312431,rain
30.439630401123754,68.1172550439505,rain
1.4124541976095628,41.74560710937415,no rain
29.829351309249287,70.17310407557848,rain
8.099222406609496,75.63317864801591,rain
38.32293920477521,77.99622023887794,rain
14.71763005208338,47.787730565305765,no rain
13.077264653523164,42.9882758124848,no rain
5.955522013297787,1.102808426890034,no rain
12.224168619608594,92.6557115141838,rain
35.06603047312802,60.33078783889431,no rain
39.85337350508989,20.31539371899681,no rain
14.732381220273933,91.96034194214366,rain
17.9444252381817,91.49319017702963,rain
28.882837528109484,98.91841643660959,rain
35.44783121860298,87.40565631389788,rain
23.721773367471364,99.77843878200648,rain
15.661027927113174,24.468618812327257,no rain
16.50487363394495,84.2249585199234,rain
27.824725859872274,82.30283087957645,rain
0.12873054417114727,23.094035922073374,no rain
24.78357349839363,9.843754900099078,no rain
14.219720417654296,97.94205136775996,rain
31.767893251083372,29.602455152061037,no rain
3.7196255929252864,87.0891790467806,rain
23.52809067793562,0.41271546746038945,no rain
19.23891559544495,2.1024807219602204,no rain
25.693021036209096,46.58713086963684,no rain
2.594143779318734,23.871468393506355,no rain
23.19935149712525,68.98412834359642,rain
22.45938351838095,56.556432556795436,no rain
22.426403776646836,7.7485797450491445,no rain
24.139506663858192,16.262829631571705,no rain
27.058717489054487,38.80492700584143,no rain
32.19955998723079,18.560406395543318,no rain
10.792828805128574,79.22223472439286,rain
33.001976407202484,41.607023555328006,no rain
19.930227290538145,9.343186684249927,no rain
3.0823311653732466,48.434290227212486,rain
2.342037169759168,9.083818106141416,no rain
13.369532747842431,12.893730541981718,no rain
31.395879084458702,23.96098320282053,no rain
28.30723738963663,85.95277052474898,rain
31.544598586896257,92.46125323329719,rain
20.690762257664375,82.6257729332069,rain
17.60795991821962,33.40772174178473,no rain
5.898101068251358,27.244644110883165,no rain
13.127710144372461,54.91556907902392,no rain
17.36077464695501,72.18531605331123,rain
3.5440171871846893,99.33727881601749,rain
8.82447810844845,13.157071187892623,no rain
23.929011762549553,4.929199902380443,no rain
29.426524569567594,69.4355888995271,rain
39.93390045571799,83.22257835039055,rain
37.32453325374231,84.63487798664232,rain
25.70260798140766,67.84635490771606,rain
16.84992213176288,95.4015804119187,rain
25.447094588329307,51.10047635445869,no rain
31.42606472320928,91.38147983362124,rain
4.733447636935493,96.7812136991523,rain
16.39619558785153,84.71574570031078,rain
33.59209142542469,30.97585632586206,no rain
15.35331807732176,19.621565117029526,no rain
22.87489084908746,54.812006498181844,no rain
23.510774434487928,45.30147503801884,no rain
7.379050125345574,87.77583421927329,rain
14.489417666091535,10.003167106715372,no rain
13.380451549677286,25.77400613115186,no rain
1.0478683412825918,75.17989445187085,rain
0.9676705556542098,9.498664497731212,no rain
33.26788174703094,32.07644140217002,no rain
10.922832398912497,38.71553940539832,no rain
20.72315064955262,62.259379656269,no rain
11.949022943550922,15.813264571936458,no rain
37.62716980461362,86.06044903497096,no rain
10.37187035463095,44.75422354662742,no rain
17.186272509557405,91.70217118805564,rain
34.909210019384076,46.78699136339316,no rain
33.67734267167235,27.504025894073337,no rain
7.444056713851093,14.182882868767487,no rain
32.10573239182842,0.3745094711284813,no rain
18.327475469515704,53.21574849848356,no rain
19.318754883414208,10.715669692692343,no rain
5.339198896637751,39.17277636311782,no rain
3.224060550284986,58.92717612370867,rain
29.117572278950608,27.56858969027003,no rain
19.858446094211992,17.522429236611526,no rain
17.474028104607182,77.47216226093417,rain
29.18032914609587,94.67911722816206,rain
30.62051595964439,10.044041786196601,no rain
6.3563267067741425,15.559032438500786,no rain
24.40900597910565,96.00126572527186,rain
5.414163291107421,3.7784221812246277,no rain
30.055003441161826,97.76323365504722,rain
26.27820625068558,0.4644483084988771,no rain
38.26458484333832,87.36686556513314,rain
2.7583206542568472,30.732518098774953,no rain
2.2821888460501727,93.85888581772966,rain
11.287482987728005,31.694528863558546,no rain
10.468227349436239,65.4306321534056,rain
9.879151962879993,8.003256976593665,no rain
36.250183220841464,24.2329811453739,no rain
9.981847993980244,77.36793464792507,rain
10.87798904514524,52.86858536788197,no rain
30.37593049671855,92.79690617870448,rain
17.9895936980216,42.87514083413543,no rain
31.068422278207247,86.98123658139231,rain
2.6146463025754096,44.89554374782375,no rain
19.502847746935373,97.92482787019853,rain
1.3445440073313053,95.98343813988768,rain
2.506128138214181,32.913670555608036,no rain
36.25749813377644,88.59236704168032,rain
5.5698148447038065,84.76113742156492,rain
21.296827291008682,21.068039732756283,no rain
16.443824104028263,62.42904007832697,rain
13.893733050353706,7.268231558981486,no rain
35.9933338274909,83.67107205834617,rain
0.87293587101958,17.454588350349653,no rain
26.551587447023564,7.081470138576451,no rain
38.535777368542014,40.021909553881116,no rain
22.40672733847368,57.69221385996435,no rain
37.472898481323675,85.4916958559771,rain
2.0903151714409507,97.42425255217366,rain
16.751732762966455,43.949251256986365,no rain
10.406311638482046,6.044692298527021,no rain
29.23283859922919,74.91155790258706,rain
39.25188361988987,56.51732562239374,no rain
10.261202497769911,44.789134484446315,no rain
26.166984058962978,30.926887879218967,no rain
7.923905310389605,50.239852784353566,no rain
22.613210182864396,33.86796044570309,no rain
18.557299467533447,75.70118677473603,rain
38.88021318526148,54.38936964926411,no rain
24.341090907858664,87.68477741541119,rain
13.980254883472751,54.35439146494421,no rain
4.563831395517335,23.826241333993003,no rain
6.049873149397382,85.10918822321445,rain
9.012677198049403,55.721904493004395,rain
10.03866645361192,20.684103814356124,no rain
34.024642313645515,62.350780995622216,no rain
22.448911531300997,35.771676494242755,no rain
20.935636454974656,84.44056122920658,rain
4.590754874768699,45.329973864654285,no rain
34.4055877339774,72.64413581074167,no rain
28.91257212833935,9.553620763623716,no rain
2.7067344760000633,39.60243463023462,no rain
28.313403889190745,98.32414364723986,rain
21.741528693705842,80.84602894771483,rain
3.26901382987113,15.994080236692865,no rain
18.332025661146258,27.77640494772551,no rain
19.387851485201878,32.981580885636106,no rain
6.63098160653103,65.03655604954457,rain
37.82792588001129,75.69947594896556,rain
33.99901485922648,74.95266088079097,rain
26.760893493164332,50.98740563064028,no rain
18.491822440024286,81.08205378381513,rain
16.470621663380342,43.7078082757475,no rain
26.038938686038165,12.388056529556192,no rain
21.817274776276218,56.44418416538133,no rain
2.4909242352754246,95.23013846011067,rain
20.500105950813268,79.29936513925114,rain
32.25614468931358,57.870064769224236,no rain
18.36959510387832,64.68056603490969,rain
2.0782631021707365,93.05620270355726,rain
31.451127975361324,42.83427944349605,no rain
8.054551285438976,33.13941389426374,no rain
10.344833395521551,97.7241565000449,rain
6.588254137291836,86.34431335103334,rain
13.2086025948599,32.30435846186024,no rain
30.2700602275454,46.37805973609228,no rain
20.775434380157492,41.5078129007799,no rain
8.195250966028503,14.90956786714339,no rain
35.113203126081636,95.7819323813259,rain
35.18327419806117,40.43124312197588,no rain
34.82313700184028,87.5329082637908,rain
9.55184845526157,18.93562276806651,no rain
18.049573767239522,54.78708106372198,no rain
39.39958624563501,2.396138512426982,no rain
30.880499052399614,76.42204838423086,rain
1.0866968490223927,58.09138982462784,rain
2.608183650419682,62.55895834697527,rain
18.557255072493312,5.172088255465345,no rain
36.368808234462406,21.10383302086154,no rain
21.54807191810857,7.433087235358016,no rain
19.91250032137161,28.891431580381177,no rain
4.218947998265223,62.7439007682151,rain
26.271204188971762,56.618598431737524,no rain
32.88412642400902,61.21498216133902,no rain
15.216800300302493,54.92512713778943,no rain
31.0244740370131,27.302879567585936,no rain
38.57906615603247,24.450749734442525,no rain
8.150658365107564,13.705968353658127,no rain
20.933185247789652,84.90708749034921,rain
11.485518323383022,61.64793585412445,no rain
31.714176761353574,18.651101250405976,no rain
23.1037346352463,17.720937982123953,no rain
25.38329670201215,87.30356015261367,rain
31.916566384635765,74.27308637633193,rain
15.838818906498195,65.93990799053714,rain
36.60360273628173,40.68641075392998,no rain
21.3211546898456,26.197556427851755,no rain
6.31819291341392,97.94507631128238,rain
27.8359647267521,79.72395750228002,rain
31.730454017530178,30.177922313627647,no rain
12.670467082701066,84.75647962784947,rain
34.28717027995012,75.89319486146815,no rain
36.24573019063065,29.708054987799837,no rain
11.076179495112356,42.65528542416397,no rain
39.34085890860888,18.595344539102665,no rain
5.628461121950337,11.105244437810935,no rain
8.0806267360996,72.27620328396968,rain
7.368993569521045,26.751185735386663,no rain
35.75958840031482,82.00593657462537,rain
26.171702092998473,99.56087115144261,rain
6.084171328890915,7.661981392964867,no rain
17.61293673473396,47.30351250837003,no rain
24.61192100279208,80.2062559310803,rain
3.3385633995753317,78.89508965412335,rain
35.29665473629355,75.99971583309684,no rain
32.14414141766141,34.899493530191094,no rain
20.20827094306553,45.38532556850523,no rain
38.685064610366815,59.49683573414703,no rain
16.710439171003987,97.39405835732572,rain
39.36441276145991,32.75472709384929,no rain
26.71679995214508,92.31438877168577,rain
25.386850930157657,26.935691818049413,no rain
6.6381958118314,98.90744654737045,rain
35.27711033218576,67.02636868275917,no rain
17.099587516824606,46.3511480358551,no rain
6.489336231299174,61.33904280636049,rain
0.5043007990303616,27.25311690402068,no rain
22.3902273455353,27.41738575114666,no rain
21.095984884907054,11.355454384349384,no rain
28.774144894766344,11.405029770539876,no rain
35.610322120712084,34.767174146891136,no rain
3.176263385721181,76.28554778963716,rain
29.259859613614495,60.79711675981625,no rain
7.496477763903289,10.258456033102082,no rain
34.327082126286555,85.22365249759109,rain
32.76254055446624,60.13676269900664,no rain
21.631750199421774,96.08555767847797,rain
28.40971194493246,67.01854674112076,no rain
12.574004527349935,17.5174863704181,no rain
18.846715957312586,47.378336230782224,no rain
32.865475908418865,64.84975975472041,no rain
18.370607886928557,2.826470104997769,no rain
14.311930613017672,1.4910264154807895,no rain
19.768497890011997,12.94030005985679,no rain
33.12997009748874,25.166443504547075,no rain
13.40832189483491,42.95491235206755,no rain
6.950463725429752,48.74404737597884,no rain
28.48056081323123,13.802760893789678,no rain
33.03912850832327,67.33915791158309,no rain
4.025499140941333,59.613806169653486,rain
9.594964510237789,29.446409884116022,no rain
5.678879590439756,1.3659883435292008,no rain
13.917656463286665,7.764791535329074,no rain
18.014039156216505,39.16947755108394,no rain
29.953053478532258,15.397435116568392,no rain
26.045903395266965,37.681960614797084,no rain
24.837142699137246,62.81826045103551,no rain
14.094997864386176,54.72374278792835,no rain
33.6579021233904,23.117588313739425,no rain
18.85148669592658,34.38224912587524,no rain
39.16419752060618,61.40311984486506,no rain
25.365685531829474,86.08550280434487,rain
5.050589662580109,75.32134387388773,rain
27.047102483017362,55.340002683341496,no rain
13.00416061726796,36.22929983164862,no rain
27.453087867443898,36.50512775418054,no rain
2.7856459264962297,87.94173102643961,rain
6.9952574870383755,3.92435760405464,no rain
34.22949035623145,98.7982644420261,rain
9.087182280940596,66.43754108515623,rain
33.4816450097176,68.11376990723905,no rain
11.171043538176416,3.7997837304742155,no rain
25.715276402348305,60.552927489127214,no rain
27.766022940393242,48.4778060090447,no rain
20.506190125802117,10.577890689406699,no rain
12.212427067869251,27.792201076935907,no rain
8.505775054843845,89.03144562136512,rain
1.3275741824970488,54.99884158659529,rain
12.157856049628952,41.34165751739087,no rain
26.12651162125132,7.268215584081094,no rain
37.532192737939305,71.41215274023057,no rain
34.84817929052208,70.28508233960325,rain
30.642591061412105,61.40436069725636,no rain
31.537893730131948,51.02626462206492,no rain
26.59939613903981,43.37844022073727,no rain
10.41147430264012,59.32710929879923,no rain
36.28780122823319,23.33954517284067,no rain
26.829292476233363,94.12590641776477,rain
22.4176252392176,58.879452918022956,no rain
4.439578768539243,31.119244435437654,no rain
17.882221752257017,44.967985088515725,no rain
18.41433084807705,80.56847888768924,rain
34.582544380906796,16.161606073029745,no rain
21.865928807511537,29.28356224602604,no rain
15.216021958816386,67.95080227365554,rain
39.07201314042637,31.54892064822239,no rain
4.428823733052627,79.2501681861466,rain
16.901937132477784,13.045348717736083,no rain
1.6809870068562116,76.26861704546086,rain
29.596164830677214,6.835171485056623,no rain
36.72306208796603,1.2592612667494785,no rain
11.201493182019577,89.82235188321621,rain
34.33366707196483,58.133921693229865,no rain
11.68872921847591,35.182689708681146,no rain
36.43080646575661,23.25946369638504,no rain
30.158476143871358,61.68857832608161,no rain
32.19627107365754,50.90021835367382,no rain
0.72026222401818,99.15977755299852,rain
38.51241428296104,98.32159866537458,rain
29.06683968281293,63.50245661416096,rain
12.190043815445332,44.28705061058905,no rain
33.17578659435388,49.11409691346621,no rain
11.260847936597198,68.24790662368619,rain
34.910153582645115,10.157454423538137,no rain
4.503215616477481,32.83520738107182,no rain
28.147439098431832,7.527224100360385,no rain
21.62793906579641,7.3360759516919565,no rain
3.8613788078176325,19.583924189423374,no rain
9.67575313035356,48.52532545932269,no rain
0.4961614510925916,78.47743211627893,rain
18.750718618580233,48.549589116587256,no rain
12.050610430400015,33.54766105608697,no rain
23.934299371910353,8.235299033675814,no rain
11.889512308344688,55.02955231831296,no rain
11.996764460279387,27.126858648317675,no rain
29.727727949264136,61.49341779171474,no rain
